Wavenumber(cm^-1)   Wavelength(nm)  Electronvolts(eV)   Intensity(normalised)
 25636.31302078    390.07169213      3.17849927      0.16398634
 25641.53016406    389.99232636      3.17914612      0.16689015
 25646.74730733    389.91299287      3.17979296      0.16984025
 25651.96445060    389.83369166      3.18043980      0.17283733
 25657.18159387    389.75442269      3.18108665      0.17588203
 25662.39873714    389.67518596      3.18173349      0.17897498
 25667.61588042    389.59598143      3.18238033      0.18211677
 25672.83302369    389.51680910      3.18302718      0.18530794
 25678.05016696    389.43766894      3.18367402      0.18854899
 25683.26731023    389.35856093      3.18432087      0.19184040
 25688.48445350    389.27948506      3.18496771      0.19518255
 25693.70159678    389.20044130      3.18561455      0.19857581
 25698.91874005    389.12142963      3.18626140      0.20202046
 25704.13588332    389.04245003      3.18690824      0.20551673
 25709.35302659    388.96350249      3.18755508      0.20906478
 25714.57016986    388.88458698      3.18820193      0.21266472
 25719.78731313    388.80570349      3.18884877      0.21631655
 25725.00445641    388.72685200      3.18949561      0.22002021
 25730.22159968    388.64803248      3.19014246      0.22377557
 25735.43874295    388.56924492      3.19078930      0.22758240
 25740.65588622    388.49048929      3.19143615      0.23144037
 25745.87302949    388.41176559      3.19208299      0.23534908
 25751.09017277    388.33307378      3.19272983      0.23930801
 25756.30731604    388.25441385      3.19337668      0.24331654
 25761.52445931    388.17578578      3.19402352      0.24737396
 25766.74160258    388.09718956      3.19467036      0.25147941
 25771.95874585    388.01862515      3.19531721      0.25563194
 25777.17588913    387.94009255      3.19596405      0.25983045
 25782.39303240    387.86159172      3.19661089      0.26407373
 25787.61017567    387.78312267      3.19725774      0.26836043
 25792.82731894    387.70468535      3.19790458      0.27268906
 25798.04446221    387.62627976      3.19855143      0.27705796
 25803.26160549    387.54790588      3.19919827      0.28146535
 25808.47874876    387.46956368      3.19984511      0.28590928
 25813.69589203    387.39125315      3.20049196      0.29038764
 25818.91303530    387.31297427      3.20113880      0.29489817
 25824.13017857    387.23472701      3.20178564      0.29943841
 25829.34732185    387.15651137      3.20243249      0.30400578
 25834.56446512    387.07832731      3.20307933      0.30859748
 25839.78160839    387.00017483      3.20372617      0.31321059
 25844.99875166    386.92205390      3.20437302      0.31784198
 25850.21589493    386.84396450      3.20501986      0.32248838
 25855.43303820    386.76590662      3.20566671      0.32714633
 25860.65018148    386.68788023      3.20631355      0.33181222
 25865.86732475    386.60988532      3.20696039      0.33648230
 25871.08446802    386.53192186      3.20760724      0.34115262
 25876.30161129    386.45398984      3.20825408      0.34581915
 25881.51875456    386.37608924      3.20890092      0.35047766
 25886.73589784    386.29822004      3.20954777      0.35512383
 25891.95304111    386.22038222      3.21019461      0.35975322
 25897.17018438    386.14257576      3.21084145      0.36436127
 25902.38732765    386.06480065      3.21148830      0.36894332
 25907.60447092    385.98705686      3.21213514      0.37349464
 25912.82161420    385.90934437      3.21278199      0.37801043
 25918.03875747    385.83166317      3.21342883      0.38248582
 25923.25590074    385.75401324      3.21407567      0.38691590
 25928.47304401    385.67639456      3.21472252      0.39129574
 25933.69018728    385.59880710      3.21536936      0.39562038
 25938.90733056    385.52125086      3.21601620      0.39988487
 25944.12447383    385.44372581      3.21666305      0.40408426
 25949.34161710    385.36623193      3.21730989      0.40821363
 25954.55876037    385.28876920      3.21795673      0.41226811
 25959.77590364    385.21133761      3.21860358      0.41624286
 25964.99304691    385.13393714      3.21925042      0.42013311
 25970.21019019    385.05656777      3.21989727      0.42393417
 25975.42733346    384.97922947      3.22054411      0.42764142
 25980.64447673    384.90192224      3.22119095      0.43125034
 25985.86162000    384.82464604      3.22183780      0.43475652
 25991.07876327    384.74740087      3.22248464      0.43815565
 25996.29590655    384.67018670      3.22313148      0.44144352
 26001.51304982    384.59300352      3.22377833      0.44461608
 26006.73019309    384.51585131      3.22442517      0.44766936
 26011.94733636    384.43873005      3.22507201      0.45059957
 26017.16447963    384.36163971      3.22571886      0.45340301
 26022.38162291    384.28458029      3.22636570      0.45607614
 26027.59876618    384.20755175      3.22701255      0.45861555
 26032.81590945    384.13055410      3.22765939      0.46101800
 26038.03305272    384.05358729      3.22830623      0.46328034
 26043.25019599    383.97665133      3.22895308      0.46539962
 26048.46733927    383.89974618      3.22959992      0.46737299
 26053.68448254    383.82287184      3.23024676      0.46919778
 26058.90162581    383.74602827      3.23089361      0.47087144
 26064.11876908    383.66921547      3.23154045      0.47239159
 26069.33591235    383.59243341      3.23218729      0.47375600
 26074.55305562    383.51568208      3.23283414      0.47496257
 26079.77019890    383.43896145      3.23348098      0.47600938
 26084.98734217    383.36227152      3.23412783      0.47689465
 26090.20448544    383.28561225      3.23477467      0.47761677
 26095.42162871    383.20898364      3.23542151      0.47817430
 26100.63877198    383.13238566      3.23606836      0.47856594
 26105.85591526    383.05581830      3.23671520      0.47879059
 26111.07305853    382.97928153      3.23736204      0.47884731
 26116.29020180    382.90277535      3.23800889      0.47873535
 26121.50734507    382.82629972      3.23865573      0.47845414
 26126.72448834    382.74985463      3.23930257      0.47800331
 26131.94163162    382.67344007      3.23994942      0.47738267
 26137.15877489    382.59705602      3.24059626      0.47659226
 26142.37591816    382.52070245      3.24124311      0.47563230
 26147.59306143    382.44437935      3.24188995      0.47450323
 26152.81020470    382.36808671      3.24253679      0.47320572
 26158.02734798    382.29182449      3.24318364      0.47174064
 26163.24449125    382.21559269      3.24383048      0.47010910
 26168.46163452    382.13939129      3.24447732      0.46831243
 26173.67877779    382.06322026      3.24512417      0.46635218
 26178.89592106    381.98707960      3.24577101      0.46423014
 26184.11306434    381.91096927      3.24641785      0.46194832
 26189.33020761    381.83488927      3.24706470      0.45950897
 26194.54735088    381.75883958      3.24771154      0.45691454
 26199.76449415    381.68282017      3.24835839      0.45416774
 26204.98163742    381.60683104      3.24900523      0.45127145
 26210.19878069    381.53087215      3.24965207      0.44822879
 26215.41592397    381.45494350      3.25029892      0.44504308
 26220.63306724    381.37904506      3.25094576      0.44171783
 26225.85021051    381.30317682      3.25159260      0.43825673
 26231.06735378    381.22733876      3.25223945      0.43466367
 26236.28449705    381.15153086      3.25288629      0.43094267
 26241.50164033    381.07575310      3.25353313      0.42709793
 26246.71878360    381.00000547      3.25417998      0.42313378
 26251.93592687    380.92428794      3.25482682      0.41905469
 26257.15307014    380.84860050      3.25547367      0.41486524
 26262.37021341    380.77294314      3.25612051      0.41057009
 26267.58735669    380.69731583      3.25676735      0.40617403
 26272.80449996    380.62171855      3.25741420      0.40168189
 26278.02164323    380.54615130      3.25806104      0.39709858
 26283.23878650    380.47061404      3.25870788      0.39242905
 26288.45592977    380.39510676      3.25935473      0.38767828
 26293.67307305    380.31962945      3.26000157      0.38285129
 26298.89021632    380.24418208      3.26064841      0.37795310
 26304.10735959    380.16876465      3.26129526      0.37298872
 26309.32450286    380.09337712      3.26194210      0.36796316
 26314.54164613    380.01801948      3.26258895      0.36288142
 26319.75878940    379.94269173      3.26323579      0.35774844
 26324.97593268    379.86739382      3.26388263      0.35256916
 26330.19307595    379.79212576      3.26452948      0.34734844
 26335.41021922    379.71688752      3.26517632      0.34209111
 26340.62736249    379.64167908      3.26582316      0.33680194
 26345.84450576    379.56650043      3.26647001      0.33148563
 26351.06164904    379.49135155      3.26711685      0.32614682
 26356.27879231    379.41623242      3.26776369      0.32079009
 26361.49593558    379.34114302      3.26841054      0.31541992
 26366.71307885    379.26608334      3.26905738      0.31004074
 26371.93022212    379.19105336      3.26970423      0.30465690
 26377.14736540    379.11605305      3.27035107      0.29927268
 26382.36450867    379.04108241      3.27099791      0.29389225
 26387.58165194    378.96614142      3.27164476      0.28851974
 26392.79879521    378.89123005      3.27229160      0.28315919
 26398.01593848    378.81634829      3.27293844      0.27781454
 26403.23308176    378.74149613      3.27358529      0.27248967
 26408.45022503    378.66667354      3.27423213      0.26718837
 26413.66736830    378.59188051      3.27487898      0.26191437
 26418.88451157    378.51711701      3.27552582      0.25667129
 26424.10165484    378.44238304      3.27617266      0.25146268
 26429.31879811    378.36767858      3.27681951      0.24629201
 26434.53594139    378.29300360      3.27746635      0.24116266
 26439.75308466    378.21835809      3.27811319      0.23607792
 26444.97022793    378.14374204      3.27876004      0.23104100
 26450.18737120    378.06915542      3.27940688      0.22605502
 26455.40451447    377.99459821      3.28005372      0.22112299
 26460.62165775    377.92007041      3.28070057      0.21624784
 26465.83880102    377.84557199      3.28134741      0.21143240
 26471.05594429    377.77110294      3.28199426      0.20667938
 26476.27308756    377.69666323      3.28264110      0.20199140
 26481.49023083    377.62225286      3.28328794      0.19737098
 26486.70737411    377.54787180      3.28393479      0.19282051
 26491.92451738    377.47352003      3.28458163      0.18834227
 26497.14166065    377.39919755      3.28522847      0.18393841
 26502.35880392    377.32490432      3.28587532      0.17961099
 26507.57594719    377.25064034      3.28652216      0.17536191
 26512.79309047    377.17640559      3.28716900      0.17119297
 26518.01023374    377.10220005      3.28781585      0.16710583
 26523.22737701    377.02802370      3.28846269      0.16310201
 26528.44452028    376.95387652      3.28910954      0.15918292
 26533.66166355    376.87975850      3.28975638      0.15534982
 26538.87880683    376.80566963      3.29040322      0.15160385
 26544.09595010    376.73160988      3.29105007      0.14794601
 26549.31309337    376.65757923      3.29169691      0.14437718
 26554.53023664    376.58357768      3.29234375      0.14089810
 26559.74737991    376.50960519      3.29299060      0.13750940
 26564.96452318    376.43566176      3.29363744      0.13421158
 26570.18166646    376.36174737      3.29428428      0.13100503
 26575.39880973    376.28786200      3.29493113      0.12789000
 26580.61595300    376.21400564      3.29557797      0.12486666
 26585.83309627    376.14017826      3.29622482      0.12193508
 26591.05023954    376.06637985      3.29687166      0.11909521
 26596.26738282    375.99261039      3.29751850      0.11634694
 26601.48452609    375.91886987      3.29816535      0.11369005
 26606.70166936    375.84515827      3.29881219      0.11112427
 26611.91881263    375.77147557      3.29945903      0.10864926
 26617.13595590    375.69782176      3.30010588      0.10626461
 26622.35309918    375.62419681      3.30075272      0.10396989
 26627.57024245    375.55060071      3.30139956      0.10176461
 26632.78738572    375.47703345      3.30204641      0.09964825
 26638.00452899    375.40349500      3.30269325      0.09762029
 26643.22167226    375.32998535      3.30334010      0.09568018
 26648.43881554    375.25650449      3.30398694      0.09382738
 26653.65595881    375.18305239      3.30463378      0.09206135
 26658.87310208    375.10962904      3.30528063      0.09038158
 26664.09024535    375.03623443      3.30592747      0.08878757
 26669.30738862    374.96286852      3.30657431      0.08727885
 26674.52453189    374.88953132      3.30722116      0.08585502
 26679.74167517    374.81622280      3.30786800      0.08451570
 26684.95881844    374.74294295      3.30851484      0.08326057
 26690.17596171    374.66969174      3.30916169      0.08208938
 26695.39310498    374.59646916      3.30980853      0.08100193
 26700.61024825    374.52327520      3.31045538      0.07999810
 26705.82739153    374.45010984      3.31110222      0.07907785
 26711.04453480    374.37697305      3.31174906      0.07824121
 26716.26167807    374.30386483      3.31239591      0.07748828
 26721.47882134    374.23078516      3.31304275      0.07681926
 26726.69596461    374.15773402      3.31368959      0.07623441
 26731.91310789    374.08471140      3.31433644      0.07573409
 26737.13025116    374.01171727      3.31498328      0.07531873
 26742.34739443    373.93875162      3.31563012      0.07498883
 26747.56453770    373.86581443      3.31627697      0.07474497
 26752.78168097    373.79290570      3.31692381      0.07458780
 26757.99882425    373.72002539      3.31757066      0.07451803
 26763.21596752    373.64717350      3.31821750      0.07453642
 26768.43311079    373.57435000      3.31886434      0.07464380
 26773.65025406    373.50155489      3.31951119      0.07484102
 26778.86739733    373.42878814      3.32015803      0.07512898
 26784.08454061    373.35604974      3.32080487      0.07550859
 26789.30168388    373.28333967      3.32145172      0.07598078
 26794.51882715    373.21065792      3.32209856      0.07654650
 26799.73597042    373.13800446      3.32274540      0.07720667
 26804.95311369    373.06537928      3.32339225      0.07796219
 26810.17025696    372.99278237      3.32403909      0.07881394
 26815.38740024    372.92021371      3.32468594      0.07976276
 26820.60454351    372.84767328      3.32533278      0.08080942
 26825.82168678    372.77516107      3.32597962      0.08195462
 26831.03883005    372.70267705      3.32662647      0.08319901
 26836.25597332    372.63022122      3.32727331      0.08454309
 26841.47311660    372.55779355      3.32792015      0.08598731
 26846.69025987    372.48539404      3.32856700      0.08753197
 26851.90740314    372.41302265      3.32921384      0.08917726
 26857.12454641    372.34067939      3.32986068      0.09092321
 26862.34168968    372.26836422      3.33050753      0.09276971
 26867.55883296    372.19607714      3.33115437      0.09471651
 26872.77597623    372.12381813      3.33180122      0.09676317
 26877.99311950    372.05158717      3.33244806      0.09890909
 26883.21026277    371.97938424      3.33309490      0.10115349
 26888.42740604    371.90720934      3.33374175      0.10349541
 26893.64454932    371.83506243      3.33438859      0.10593370
 26898.86169259    371.76294351      3.33503543      0.10846701
 26904.07883586    371.69085257      3.33568228      0.11109383
 26909.29597913    371.61878957      3.33632912      0.11381245
 26914.51312240    371.54675452      3.33697596      0.11662097
 26919.73026567    371.47474738      3.33762281      0.11951731
 26924.94740895    371.40276815      3.33826965      0.12249923
 26930.16455222    371.33081681      3.33891650      0.12556430
 26935.38169549    371.25889334      3.33956334      0.12870995
 26940.59883876    371.18699773      3.34021018      0.13193346
 26945.81598203    371.11512996      3.34085703      0.13523196
 26951.03312531    371.04329001      3.34150387      0.13860245
 26956.25026858    370.97147787      3.34215071      0.14204184
 26961.46741185    370.89969352      3.34279756      0.14554693
 26966.68455512    370.82793695      3.34344440      0.14911443
 26971.90169839    370.75620814      3.34409124      0.15274102
 26977.11884167    370.68450707      3.34473809      0.15642328
 26982.33598494    370.61283373      3.34538493      0.16015782
 26987.55312821    370.54118810      3.34603178      0.16394119
 26992.77027148    370.46957016      3.34667862      0.16776999
 26997.98741475    370.39797991      3.34732546      0.17164082
 27003.20455803    370.32641732      3.34797231      0.17555037
 27008.42170130    370.25488237      3.34861915      0.17949535
 27013.63884457    370.18337506      3.34926599      0.18347261
 27018.85598784    370.11189536      3.34991284      0.18747908
 27024.07313111    370.04044326      3.35055968      0.19151185
 27029.29027438    369.96901874      3.35120652      0.19556813
 27034.50741766    369.89762179      3.35185337      0.19964533
 27039.72456093    369.82625239      3.35250021      0.20374105
 27044.94170420    369.75491053      3.35314706      0.20785308
 27050.15884747    369.68359618      3.35379390      0.21197946
 27055.37599074    369.61230934      3.35444074      0.21611846
 27060.59313402    369.54104999      3.35508759      0.22026864
 27065.81027729    369.46981810      3.35573443      0.22442880
 27071.02742056    369.39861368      3.35638127      0.22859806
 27076.24456383    369.32743669      3.35702812      0.23277585
 27081.46170710    369.25628713      3.35767496      0.23696190
 27086.67885038    369.18516497      3.35832180      0.24115628
 27091.89599365    369.11407021      3.35896865      0.24535941
 27097.11313692    369.04300283      3.35961549      0.24957206
 27102.33028019    368.97196280      3.36026234      0.25379533
 27107.54742346    368.90095012      3.36090918      0.25803072
 27112.76456674    368.82996477      3.36155602      0.26228009
 27117.98171001    368.75900673      3.36220287      0.26654565
 27123.19885328    368.68807599      3.36284971      0.27082999
 27128.41599655    368.61717253      3.36349655      0.27513608
 27133.63313982    368.54629634      3.36414340      0.27946726
 27138.85028310    368.47544740      3.36479024      0.28382720
 27144.06742637    368.40462569      3.36543708      0.28821995
 27149.28456964    368.33383120      3.36608393      0.29264990
 27154.50171291    368.26306392      3.36673077      0.29712176
 27159.71885618    368.19232382      3.36737762      0.30164055
 27164.93599945    368.12161090      3.36802446      0.30621162
 27170.15314273    368.05092513      3.36867130      0.31084055
 27175.37028600    367.98026650      3.36931815      0.31553321
 27180.58742927    367.90963499      3.36996499      0.32029569
 27185.80457254    367.83903060      3.37061183      0.32513428
 27191.02171581    367.76845330      3.37125868      0.33005544
 27196.23885909    367.69790307      3.37190552      0.33506576
 27201.45600236    367.62737991      3.37255237      0.34017194
 27206.67314563    367.55688380      3.37319921      0.34538076
 27211.89028890    367.48641472      3.37384605      0.35069899
 27217.10743217    367.41597265      3.37449290      0.35613342
 27222.32457545    367.34555759      3.37513974      0.36169076
 27227.54171872    367.27516951      3.37578658      0.36737761
 27232.75886199    367.20480840      3.37643343      0.37320044
 27237.97600526    367.13447424      3.37708027      0.37916549
 27243.19314853    367.06416702      3.37772711      0.38527879
 27248.41029181    366.99388672      3.37837396      0.39154606
 27253.62743508    366.92363333      3.37902080      0.39797267
 27258.84457835    366.85340684      3.37966765      0.40456361
 27264.06172162    366.78320722      3.38031449      0.41132344
 27269.27886489    366.71303446      3.38096133      0.41825622
 27274.49600816    366.64288854      3.38160818      0.42536552
 27279.71315144    366.57276946      3.38225502      0.43265431
 27284.93029471    366.50267719      3.38290186      0.44012496
 27290.14743798    366.43261172      3.38354871      0.44777921
 27295.36458125    366.36257304      3.38419555      0.45561812
 27300.58172452    366.29256112      3.38484239      0.46364202
 27305.79886780    366.22257596      3.38548924      0.47185053
 27311.01601107    366.15261754      3.38613608      0.48024249
 27316.23315434    366.08268583      3.38678293      0.48881597
 27321.45029761    366.01278084      3.38742977      0.49756824
 27326.66744088    365.94290254      3.38807661      0.50649576
 27331.88458416    365.87305091      3.38872346      0.51559415
 27337.10172743    365.80322595      3.38937030      0.52485825
 27342.31887070    365.73342763      3.39001714      0.53428205
 27347.53601397    365.66365595      3.39066399      0.54385872
 27352.75315724    365.59391088      3.39131083      0.55358061
 27357.97030052    365.52419241      3.39195767      0.56343931
 27363.18744379    365.45450052      3.39260452      0.57342557
 27368.40458706    365.38483521      3.39325136      0.58352942
 27373.62173033    365.31519645      3.39389821      0.59374011
 27378.83887360    365.24558423      3.39454505      0.60404619
 27384.05601688    365.17599854      3.39519189      0.61443551
 27389.27316015    365.10643935      3.39583874      0.62489525
 27394.49030342    365.03690666      3.39648558      0.63541195
 27399.70744669    364.96740045      3.39713242      0.64597156
 27404.92458996    364.89792071      3.39777927      0.65655947
 27410.14173323    364.82846741      3.39842611      0.66716051
 27415.35887651    364.75904055      3.39907295      0.67775905
 27420.57601978    364.68964010      3.39971980      0.68833898
 27425.79316305    364.62026606      3.40036664      0.69888378
 27431.01030632    364.55091841      3.40101349      0.70937657
 27436.22744959    364.48159713      3.40166033      0.71980011
 27441.44459287    364.41230221      3.40230717      0.73013686
 27446.66173614    364.34303363      3.40295402      0.74036905
 27451.87887941    364.27379138      3.40360086      0.75047867
 27457.09602268    364.20457545      3.40424770      0.76044756
 27462.31316595    364.13538581      3.40489455      0.77025741
 27467.53030923    364.06622246      3.40554139      0.77988983
 27472.74745250    363.99708538      3.40618823      0.78932639
 27477.96459577    363.92797455      3.40683508      0.79854866
 27483.18173904    363.85888996      3.40748192      0.80753825
 27488.39888231    363.78983159      3.40812877      0.81627685
 27493.61602559    363.72079943      3.40877561      0.82474633
 27498.83316886    363.65179346      3.40942245      0.83292870
 27504.05031213    363.58281368      3.41006930      0.84080624
 27509.26745540    363.51386006      3.41071614      0.84836149
 27514.48459867    363.44493258      3.41136298      0.85557735
 27519.70174194    363.37603124      3.41200983      0.86243710
 27524.91888522    363.30715602      3.41265667      0.86892448
 27530.13602849    363.23830691      3.41330351      0.87502371
 27535.35317176    363.16948389      3.41395036      0.88071958
 27540.57031503    363.10068694      3.41459720      0.88599749
 27545.78745830    363.03191605      3.41524405      0.89084352
 27551.00460158    362.96317120      3.41589089      0.89524445
 27556.22174485    362.89445239      3.41653773      0.89918787
 27561.43888812    362.82575959      3.41718458      0.90266221
 27566.65603139    362.75709279      3.41783142      0.90565677
 27571.87317466    362.68845198      3.41847826      0.90816181
 27577.09031794    362.61983714      3.41912511      0.91016859
 27582.30746121    362.55124826      3.41977195      0.91166942
 27587.52460448    362.48268532      3.42041879      0.91265769
 27592.74174775    362.41414831      3.42106564      0.91312793
 27597.95889102    362.34563721      3.42171248      0.91307583
 27603.17603430    362.27715201      3.42235933      0.91249830
 27608.39317757    362.20869269      3.42300617      0.91139346
 27613.61032084    362.14025923      3.42365301      0.90976068
 27618.82746411    362.07185164      3.42429986      0.90760061
 27624.04460738    362.00346988      3.42494670      0.90491516
 27629.26175065    361.93511395      3.42559354      0.90170753
 27634.47889393    361.86678382      3.42624039      0.89798218
 27639.69603720    361.79847950      3.42688723      0.89374484
 27644.91318047    361.73020095      3.42753407      0.88900245
 27650.13032374    361.66194817      3.42818092      0.88376321
 27655.34746701    361.59372114      3.42882776      0.87803646
 27660.56461029    361.52551985      3.42947461      0.87183270
 27665.78175356    361.45734428      3.43012145      0.86516350
 27670.99889683    361.38919442      3.43076829      0.85804149
 27676.21604010    361.32107025      3.43141514      0.85048027
 27681.43318337    361.25297176      3.43206198      0.84249433
 27686.65032665    361.18489893      3.43270882      0.83409903
 27691.86746992    361.11685176      3.43335567      0.82531048
 27697.08461319    361.04883022      3.43400251      0.81614548
 27702.30175646    360.98083430      3.43464935      0.80662143
 27707.51889973    360.91286398      3.43529620      0.79675624
 27712.73604301    360.84491926      3.43594304      0.78656829
 27717.95318628    360.77700012      3.43658989      0.77607627
 27723.17032955    360.70910654      3.43723673      0.76529915
 27728.38747282    360.64123851      3.43788357      0.75425608
 27733.60461609    360.57339601      3.43853042      0.74296629
 27738.82175937    360.50557903      3.43917726      0.73144903
 27744.03890264    360.43778756      3.43982410      0.71972347
 27749.25604591    360.37002158      3.44047095      0.70780867
 27754.47318918    360.30228107      3.44111779      0.69572343
 27759.69033245    360.23456603      3.44176463      0.68348631
 27764.90747572    360.16687643      3.44241148      0.67111552
 27770.12461900    360.09921227      3.44305832      0.65862885
 27775.34176227    360.03157353      3.44370517      0.64604368
 27780.55890554    359.96396019      3.44435201      0.63337689
 27785.77604881    359.89637225      3.44499885      0.62064484
 27790.99319208    359.82880968      3.44564570      0.60786332
 27796.21033536    359.76127247      3.44629254      0.59504756
 27801.42747863    359.69376061      3.44693938      0.58221220
 27806.64462190    359.62627408      3.44758623      0.56937124
 27811.86176517    359.55881287      3.44823307      0.55653810
 27817.07890844    359.49137697      3.44887991      0.54372558
 27822.29605172    359.42396635      3.44952676      0.53094586
 27827.51319499    359.35658102      3.45017360      0.51821053
 27832.73033826    359.28922094      3.45082045      0.50553059
 27837.94748153    359.22188612      3.45146729      0.49291648
 27843.16462480    359.15457653      3.45211413      0.48037809
 27848.38176808    359.08729216      3.45276098      0.46792479
 27853.59891135    359.02003299      3.45340782      0.45556546
 27858.81605462    358.95279901      3.45405466      0.44330850
 27864.03319789    358.88559022      3.45470151      0.43116188
 27869.25034116    358.81840658      3.45534835      0.41913316
 27874.46748443    358.75124809      3.45599519      0.40722953
 27879.68462771    358.68411474      3.45664204      0.39545781
 27884.90177098    358.61700651      3.45728888      0.38382452
 27890.11891425    358.54992339      3.45793573      0.37233589
 27895.33605752    358.48286536      3.45858257      0.36099785
 27900.55320079    358.41583240      3.45922941      0.34981612
 27905.77034407    358.34882452      3.45987626      0.33879618
 27910.98748734    358.28184168      3.46052310      0.32794332
 27916.20463061    358.21488388      3.46116994      0.31726264
 27921.42177388    358.14795110      3.46181679      0.30675906
 27926.63891715    358.08104332      3.46246363      0.29643734
 27931.85606043    358.01416055      3.46311047      0.28630210
 27937.07320370    357.94730275      3.46375732      0.27635778
 27942.29034697    357.88046992      3.46440416      0.26660872
 27947.50749024    357.81366204      3.46505101      0.25705908
 27952.72463351    357.74687910      3.46569785      0.24771286
 27957.94177679    357.68012108      3.46634469      0.23857395
 27963.15892006    357.61338798      3.46699154      0.22964602
 27968.37606333    357.54667977      3.46763838      0.22093261
 27973.59320660    357.47999644      3.46828522      0.21243705
 27978.81034987    357.41333799      3.46893207      0.20416248
 27984.02749314    357.34670438      3.46957891      0.19611184
 27989.24463642    357.28009562      3.47022576      0.18828781
 27994.46177969    357.21351168      3.47087260      0.18069284
 27999.67892296    357.14695256      3.47151944      0.17332913
 28004.89606623    357.08041824      3.47216629      0.16619860
 28010.11320950    357.01390870      3.47281313      0.15930284
 28015.33035278    356.94742393      3.47345997      0.15264317
 28020.54749605    356.88096392      3.47410682      0.14622057
 28025.76463932    356.81452866      3.47475366      0.14003566
 28030.98178259    356.74811812      3.47540050      0.13408873
 28036.19892586    356.68173230      3.47604735      0.12837969
 28041.41606914    356.61537118      3.47669419      0.12290807
 28046.63321241    356.54903475      3.47734104      0.11767301
 28051.85035568    356.48272300      3.47798788      0.11267326
 28057.06749895    356.41643591      3.47863472      0.10790718
 28062.28464222    356.35017346      3.47928157      0.10337271
 28067.50178550    356.28393565      3.47992841      0.09906739
 28072.71892877    356.21772246      3.48057525      0.09498837
 28077.93607204    356.15153387      3.48122210      0.09113237
 28083.15321531    356.08536988      3.48186894      0.08749576
 28088.37035858    356.01923046      3.48251578      0.08407449
 28093.58750186    355.95311561      3.48316263      0.08086415
 28098.80464513    355.88702531      3.48380947      0.07785995
 28104.02178840    355.82095955      3.48445632      0.07505678
 28109.23893167    355.75491831      3.48510316      0.07244919
 28114.45607494    355.68890159      3.48575000      0.07003139
 28119.67321821    355.62290936      3.48639685      0.06779735
 28124.89036149    355.55694161      3.48704369      0.06574072
 28130.10750476    355.49099833      3.48769053      0.06385495
 28135.32464803    355.42507951      3.48833738      0.06213324
 28140.54179130    355.35918513      3.48898422      0.06056862
 28145.75893457    355.29331518      3.48963106      0.05915395
 28150.97607785    355.22746964      3.49027791      0.05788196
 28156.19322112    355.16164850      3.49092475      0.05674530
 28161.41036439    355.09585176      3.49157160      0.05573653
 28166.62750766    355.03007938      3.49221844      0.05484820
 28171.84465093    354.96433137      3.49286528      0.05407283
 28177.06179421    354.89860771      3.49351213      0.05340300
 28182.27893748    354.83290837      3.49415897      0.05283137
 28187.49608075    354.76723336      3.49480581      0.05235069
 28192.71322402    354.70158266      3.49545266      0.05195384
 28197.93036729    354.63595625      3.49609950      0.05163390
 28203.14751057    354.57035412      3.49674634      0.05138415
 28208.36465384    354.50477625      3.49739319      0.05119812
 28213.58179711    354.43922264      3.49804003      0.05106960
 28218.79894038    354.37369326      3.49868688      0.05099270
 28224.01608365    354.30818812      3.49933372      0.05096187
 28229.23322692    354.24270718      3.49998056      0.05097194
 28234.45037020    354.17725045      3.50062741      0.05101813
 28239.66751347    354.11181790      3.50127425      0.05109609
 28244.88465674    354.04640952      3.50192109      0.05120191
 28250.10180001    353.98102530      3.50256794      0.05133217
 28255.31894328    353.91566523      3.50321478      0.05148393
 28260.53608656    353.85032929      3.50386162      0.05165479
 28265.75322983    353.78501746      3.50450847      0.05184286
 28270.97037310    353.71972974      3.50515531      0.05204680
 28276.18751637    353.65446612      3.50580216      0.05226582
 28281.40465964    353.58922657      3.50644900      0.05249973
 28286.62180292    353.52401109      3.50709584      0.05274886
 28291.83894619    353.45881966      3.50774269      0.05301416
 28297.05608946    353.39365227      3.50838953      0.05329711
 28302.27323273    353.32850891      3.50903637      0.05359980
 28307.49037600    353.26338955      3.50968322      0.05392486
 28312.70751928    353.19829420      3.51033006      0.05427547
 28317.92466255    353.13322283      3.51097690      0.05465535
 28323.14180582    353.06817544      3.51162375      0.05506874
 28328.35894909    353.00315200      3.51227059      0.05552038
 28333.57609236    352.93815251      3.51291744      0.05601548
 28338.79323564    352.87317695      3.51356428      0.05655969
 28344.01037891    352.80822531      3.51421112      0.05715908
 28349.22752218    352.74329758      3.51485797      0.05782009
 28354.44466545    352.67839374      3.51550481      0.05854951
 28359.66180872    352.61351378      3.51615165      0.05935441
 28364.87895199    352.54865769      3.51679850      0.06024212
 28370.09609527    352.48382545      3.51744534      0.06122017
 28375.31323854    352.41901705      3.51809218      0.06229623
 28380.53038181    352.35423248      3.51873903      0.06347809
 28385.74752508    352.28947172      3.51938587      0.06477356
 28390.96466835    352.22473476      3.52003272      0.06619043
 28396.18181163    352.16002160      3.52067956      0.06773642
 28401.39895490    352.09533220      3.52132640      0.06941910
 28406.61609817    352.03066657      3.52197325      0.07124583
 28411.83324144    351.96602468      3.52262009      0.07322371
 28417.05038471    351.90140654      3.52326693      0.07535949
 28422.26752799    351.83681211      3.52391378      0.07765952
 28427.48467126    351.77224139      3.52456062      0.08012967
