Wavenumber(cm^-1)   Wavelength(nm)  Electronvolts(eV)   Intensity(normalised)
 29771.07800924    335.89646147      3.69114459      0.07609695
 29781.08301175    335.78361652      3.69238505      0.07085893
 29791.08801425    335.67084736      3.69362551      0.06591343
 29801.09301675    335.55815392      3.69486597      0.06124985
 29811.09801925    335.44553613      3.69610644      0.05685749
 29821.10302175    335.33299390      3.69734690      0.05272562
 29831.10802425    335.22052716      3.69858736      0.04884350
 29841.11302675    335.10813583      3.69982782      0.04520046
 29851.11802925    334.99581985      3.70106829      0.04178590
 29861.12303176    334.88357913      3.70230875      0.03858933
 29871.12803426    334.77141359      3.70354921      0.03560042
 29881.13303676    334.65932317      3.70478968      0.03280903
 29891.13803926    334.54730778      3.70603014      0.03020520
 29901.14304176    334.43536736      3.70727060      0.02777921
 29911.14804426    334.32350182      3.70851106      0.02552161
 29921.15304676    334.21171109      3.70975153      0.02342318
 29931.15804926    334.09999510      3.71099199      0.02147500
 29941.16305177    333.98835377      3.71223245      0.01966844
 29951.16805427    333.87678702      3.71347291      0.01799517
 29961.17305677    333.76529479      3.71471338      0.01644718
 29971.17805927    333.65387700      3.71595384      0.01501674
 29981.18306177    333.54253356      3.71719430      0.01369648
 29991.18806427    333.43126442      3.71843476      0.01247933
 30001.19306677    333.32006948      3.71967523      0.01135854
 30011.19806927    333.20894869      3.72091569      0.01032766
 30021.20307178    333.09790196      3.72215615      0.00938060
 30031.20807428    332.98692923      3.72339662      0.00851152
 30041.21307678    332.87603041      3.72463708      0.00771494
 30051.21807928    332.76520543      3.72587754      0.00698564
 30061.22308178    332.65445422      3.72711800      0.00631870
 30071.22808428    332.54377671      3.72835847      0.00570950
 30081.23308678    332.43317283      3.72959893      0.00515367
 30091.23808928    332.32264249      3.73083939      0.00464711
 30101.24309179    332.21218563      3.73207985      0.00418598
 30111.24809429    332.10180217      3.73332032      0.00376668
 30121.25309679    331.99149204      3.73456078      0.00338586
 30131.25809929    331.88125516      3.73580124      0.00304038
 30141.26310179    331.77109147      3.73704170      0.00272730
 30151.26810429    331.66100089      3.73828217      0.00244392
 30161.27310679    331.55098335      3.73952263      0.00218770
 30171.27810929    331.44103877      3.74076309      0.00195630
 30181.28311180    331.33116709      3.74200356      0.00174756
 30191.28811430    331.22136822      3.74324402      0.00155947
 30201.29311680    331.11164210      3.74448448      0.00139017
 30211.29811930    331.00198866      3.74572494      0.00123796
 30221.30312180    330.89240783      3.74696541      0.00110127
 30231.30812430    330.78289952      3.74820587      0.00097865
 30241.31312680    330.67346367      3.74944633      0.00086877
 30251.31812930    330.56410021      3.75068679      0.00077043
 30261.32313181    330.45480907      3.75192726      0.00068251
 30271.32813431    330.34559016      3.75316772      0.00060399
 30281.33313681    330.23644344      3.75440818      0.00053395
 30291.33813931    330.12736881      3.75564864      0.00047154
 30301.34314181    330.01836621      3.75688911      0.00041599
 30311.34814431    329.90943557      3.75812957      0.00036660
 30321.35314681    329.80057681      3.75937003      0.00032274
 30331.35814931    329.69178987      3.76061050      0.00028383
 30341.36315182    329.58307468      3.76185096      0.00024935
 30351.36815432    329.47443116      3.76309142      0.00021883
 30361.37315682    329.36585924      3.76433188      0.00019185
 30371.37815932    329.25735886      3.76557235      0.00016802
 30381.38316182    329.14892993      3.76681281      0.00014699
 30391.38816432    329.04057240      3.76805327      0.00012846
 30401.39316682    328.93228619      3.76929373      0.00011215
 30411.39816932    328.82407122      3.77053420      0.00009781
 30421.40317183    328.71592744      3.77177466      0.00008522
 30431.40817433    328.60785476      3.77301512      0.00007416
 30441.41317683    328.49985313      3.77425558      0.00006448
 30451.41817933    328.39192246      3.77549605      0.00005600
 30461.42318183    328.28406269      3.77673651      0.00004859
 30471.42818433    328.17627376      3.77797697      0.00004211
 30481.43318683    328.06855558      3.77921744      0.00003646
 30491.43818933    327.96090809      3.78045790      0.00003153
 30501.44319184    327.85333122      3.78169836      0.00002724
 30511.44819434    327.74582491      3.78293882      0.00002351
 30521.45319684    327.63838907      3.78417929      0.00002027
 30531.45819934    327.53102365      3.78541975      0.00001746
 30541.46320184    327.42372857      3.78666021      0.00001502
 30551.46820434    327.31650377      3.78790067      0.00001291
 30561.47320684    327.20934917      3.78914114      0.00001108
 30571.47820934    327.10226470      3.79038160      0.00000951
 30581.48321185    326.99525031      3.79162206      0.00000815
 30591.48821435    326.88830591      3.79286252      0.00000697
 30601.49321685    326.78143144      3.79410299      0.00000596
 30611.49821935    326.67462683      3.79534345      0.00000509
 30621.50322185    326.56789202      3.79658391      0.00000434
 30631.50822435    326.46122693      3.79782438      0.00000370
 30641.51322685    326.35463149      3.79906484      0.00000315
 30651.51822935    326.24810565      3.80030530      0.00000268
 30661.52323186    326.14164932      3.80154576      0.00000228
 30671.52823436    326.03526245      3.80278623      0.00000193
 30681.53323686    325.92894496      3.80402669      0.00000164
 30691.53823936    325.82269678      3.80526715      0.00000139
 30701.54324186    325.71651786      3.80650761      0.00000118
 30711.54824436    325.61040811      3.80774808      0.00000099
 30721.55324686    325.50436748      3.80898854      0.00000084
 30731.55824936    325.39839589      3.81022900      0.00000071
 30741.56325187    325.29249328      3.81146946      0.00000060
 30751.56825437    325.18665958      3.81270993      0.00000050
 30761.57325687    325.08089473      3.81395039      0.00000042
 30771.57825937    324.97519865      3.81519085      0.00000035
 30781.58326187    324.86957128      3.81643132      0.00000030
 30791.58826437    324.76401255      3.81767178      0.00000025
 30801.59326687    324.65852240      3.81891224      0.00000021
 30811.59826937    324.55310076      3.82015270      0.00000017
 30821.60327188    324.44774755      3.82139317      0.00000015
 30831.60827438    324.34246273      3.82263363      0.00000012
 30841.61327688    324.23724621      3.82387409      0.00000010
 30851.61827938    324.13209794      3.82511455      0.00000008
 30861.62328188    324.02701784      3.82635502      0.00000007
 30871.62828438    323.92200585      3.82759548      0.00000006
 30881.63328688    323.81706190      3.82883594      0.00000005
 30891.63828938    323.71218593      3.83007640      0.00000004
 30901.64329189    323.60737787      3.83131687      0.00000003
 30911.64829439    323.50263766      3.83255733      0.00000003
 30921.65329689    323.39796522      3.83379779      0.00000002
 30931.65829939    323.29336050      3.83503826      0.00000002
 30941.66330189    323.18882343      3.83627872      0.00000002
 30951.66830439    323.08435394      3.83751918      0.00000001
 30961.67330689    322.97995197      3.83875964      0.00000001
 30971.67830939    322.87561745      3.84000011      0.00000001
 30981.68331190    322.77135031      3.84124057      0.00000001
 30991.68831440    322.66715050      3.84248103      0.00000001
 31001.69331690    322.56301794      3.84372149      0.00000000
 31011.69831940    322.45895257      3.84496196      0.00000000
 31021.70332190    322.35495433      3.84620242      0.00000000
 31031.70832440    322.25102315      3.84744288      0.00000000
 31041.71332690    322.14715896      3.84868334      0.00000000
 31051.71832940    322.04336171      3.84992381      0.00000000
 31061.72333191    321.93963132      3.85116427      0.00000000
 31071.72833441    321.83596773      3.85240473      0.00000000
 31081.73333691    321.73237088      3.85364520      0.00000000
 31091.73833941    321.62884070      3.85488566      0.00000000
 31101.74334191    321.52537714      3.85612612      0.00000000
 31111.74834441    321.42198011      3.85736658      0.00000000
 31121.75334691    321.31864957      3.85860705      0.00000000
 31131.75834941    321.21538544      3.85984751      0.00000000
 31141.76335192    321.11218766      3.86108797      0.00000000
 31151.76835442    321.00905617      3.86232843      0.00000000
 31161.77335692    320.90599091      3.86356890      0.00000000
 31171.77835942    320.80299181      3.86480936      0.00000000
 31181.78336192    320.70005880      3.86604982      0.00000000
 31191.78836442    320.59719182      3.86729028      0.00000000
 31201.79336692    320.49439082      3.86853075      0.00000000
 31211.79836942    320.39165572      3.86977121      0.00000000
 31221.80337193    320.28898646      3.87101167      0.00000000
 31231.80837443    320.18638299      3.87225214      0.00000000
 31241.81337693    320.08384523      3.87349260      0.00000000
 31251.81837943    319.98137312      3.87473306      0.00000000
 31261.82338193    319.87896660      3.87597352      0.00000000
 31271.82838443    319.77662562      3.87721399      0.00000000
 31281.83338693    319.67435009      3.87845445      0.00000000
 31291.83838943    319.57213997      3.87969491      0.00000000
 31301.84339194    319.46999518      3.88093537      0.00000000
 31311.84839444    319.36791567      3.88217584      0.00000000
 31321.85339694    319.26590138      3.88341630      0.00000000
 31331.85839944    319.16395223      3.88465676      0.00000000
 31341.86340194    319.06206818      3.88589722      0.00000000
 31351.86840444    318.96024915      3.88713769      0.00000000
 31361.87340694    318.85849509      3.88837815      0.00000000
 31371.87840944    318.75680592      3.88961861      0.00000000
 31381.88341195    318.65518160      3.89085908      0.00000000
 31391.88841445    318.55362206      3.89209954      0.00000000
 31401.89341695    318.45212723      3.89334000      0.00000000
 31411.89841945    318.35069705      3.89458046      0.00000000
 31421.90342195    318.24933147      3.89582093      0.00000000
 31431.90842445    318.14803042      3.89706139      0.00000000
 31441.91342695    318.04679384      3.89830185      0.00000000
 31451.91842945    317.94562166      3.89954231      0.00000000
 31461.92343196    317.84451384      3.90078278      0.00000000
 31471.92843446    317.74347029      3.90202324      0.00000000
 31481.93343696    317.64249097      3.90326370      0.00000000
 31491.93843946    317.54157582      3.90450416      0.00000000
 31501.94344196    317.44072476      3.90574463      0.00000000
 31511.94844446    317.33993774      3.90698509      0.00000000
 31521.95344696    317.23921471      3.90822555      0.00000000
 31531.95844946    317.13855559      3.90946602      0.00000000
 31541.96345197    317.03796033      3.91070648      0.00000000
 31551.96845447    316.93742886      3.91194694      0.00000000
 31561.97345697    316.83696114      3.91318740      0.00000000
 31571.97845947    316.73655708      3.91442787      0.00000000
 31581.98346197    316.63621665      3.91566833      0.00000000
 31591.98846447    316.53593976      3.91690879      0.00000000
 31601.99346697    316.43572637      3.91814925      0.00000000
 31611.99846947    316.33557642      3.91938972      0.00000000
 31622.00347198    316.23548984      3.92063018      0.00000000
 31632.00847448    316.13546657      3.92187064      0.00000000
 31642.01347698    316.03550655      3.92311110      0.00000000
 31652.01847948    315.93560973      3.92435157      0.00000000
 31662.02348198    315.83577604      3.92559203      0.00000000
 31672.02848448    315.73600543      3.92683249      0.00000000
 31682.03348698    315.63629783      3.92807296      0.00000000
 31692.03848948    315.53665319      3.92931342      0.00000000
 31702.04349199    315.43707143      3.93055388      0.00000000
 31712.04849449    315.33755252      3.93179434      0.00000000
 31722.05349699    315.23809638      3.93303481      0.00000000
 31732.05849949    315.13870295      3.93427527      0.00000000
 31742.06350199    315.03937219      3.93551573      0.00000000
 31752.06850449    314.94010402      3.93675619      0.00000000
 31762.07350699    314.84089839      3.93799666      0.00000000
 31772.07850949    314.74175524      3.93923712      0.00000000
 31782.08351200    314.64267451      3.94047758      0.00000000
 31792.08851450    314.54365614      3.94171804      0.00000000
 31802.09351700    314.44470007      3.94295851      0.00000000
 31812.09851950    314.34580625      3.94419897      0.00000000
 31822.10352200    314.24697461      3.94543943      0.00000000
 31832.10852450    314.14820510      3.94667990      0.00000000
 31842.11352700    314.04949766      3.94792036      0.00000000
 31852.11852950    313.95085223      3.94916082      0.00000000
 31862.12353201    313.85226875      3.95040128      0.00000000
 31872.12853451    313.75374716      3.95164175      0.00000000
 31882.13353701    313.65528740      3.95288221      0.00000000
 31892.13853951    313.55688943      3.95412267      0.00000000
 31902.14354201    313.45855317      3.95536313      0.00000000
 31912.14854451    313.36027857      3.95660360      0.00000000
 31922.15354701    313.26206557      3.95784406      0.00000000
 31932.15854951    313.16391412      3.95908452      0.00000000
 31942.16355202    313.06582415      3.96032498      0.00000000
 31952.16855452    312.96779561      3.96156545      0.00000000
 31962.17355702    312.86982845      3.96280591      0.00000000
 31972.17855952    312.77192259      3.96404637      0.00000000
 31982.18356202    312.67407800      3.96528684      0.00000000
 31992.18856452    312.57629460      3.96652730      0.00000000
 32002.19356702    312.47857234      3.96776776      0.00000000
 32012.19856952    312.38091117      3.96900822      0.00000000
 32022.20357203    312.28331102      3.97024869      0.00000000
 32032.20857453    312.18577184      3.97148915      0.00000000
 32042.21357703    312.08829357      3.97272961      0.00000000
 32052.21857953    311.99087616      3.97397007      0.00000000
 32062.22358203    311.89351955      3.97521054      0.00000000
 32072.22858453    311.79622368      3.97645100      0.00000000
 32082.23358703    311.69898849      3.97769146      0.00000000
 32092.23858953    311.60181393      3.97893192      0.00000000
 32102.24359204    311.50469994      3.98017239      0.00000000
 32112.24859454    311.40764647      3.98141285      0.00000000
 32122.25359704    311.31065345      3.98265331      0.00000000
 32132.25859954    311.21372083      3.98389378      0.00000000
 32142.26360204    311.11684856      3.98513424      0.00000000
 32152.26860454    311.02003658      3.98637470      0.00000000
 32162.27360704    310.92328483      3.98761516      0.00000000
 32172.27860954    310.82659326      3.98885563      0.00000000
 32182.28361205    310.72996181      3.99009609      0.00000000
 32192.28861455    310.63339042      3.99133655      0.00000000
 32202.29361705    310.53687903      3.99257701      0.00000000
 32212.29861955    310.44042760      3.99381748      0.00000000
 32222.30362205    310.34403607      3.99505794      0.00000000
 32232.30862455    310.24770438      3.99629840      0.00000000
 32242.31362705    310.15143247      3.99753886      0.00000000
 32252.31862955    310.05522029      3.99877933      0.00000000
 32262.32363206    309.95906779      4.00001979      0.00000000
 32272.32863456    309.86297490      4.00126025      0.00000000
 32282.33363706    309.76694157      4.00250072      0.00000000
 32292.33863956    309.67096776      4.00374118      0.00000000
 32302.34364206    309.57505339      4.00498164      0.00000000
 32312.34864456    309.47919842      4.00622210      0.00000000
 32322.35364706    309.38340279      4.00746257      0.00000000
 32332.35864956    309.28766645      4.00870303      0.00000000
 32342.36365207    309.19198934      4.00994349      0.00000000
 32352.36865457    309.09637141      4.01118395      0.00000000
 32362.37365707    309.00081260      4.01242442      0.00000000
 32372.37865957    308.90531285      4.01366488      0.00000000
 32382.38366207    308.80987212      4.01490534      0.00000000
 32392.38866457    308.71449034      4.01614580      0.00000000
 32402.39366707    308.61916747      4.01738627      0.00000000
 32412.39866957    308.52390345      4.01862673      0.00000000
 32422.40367208    308.42869822      4.01986719      0.00000000
 32432.40867458    308.33355172      4.02110766      0.00000000
 32442.41367708    308.23846392      4.02234812      0.00000000
 32452.41867958    308.14343474      4.02358858      0.00000000
 32462.42368208    308.04846414      4.02482904      0.00000000
 32472.42868458    307.95355206      4.02606951      0.00000000
 32482.43368708    307.85869846      4.02730997      0.00000000
 32492.43868958    307.76390326      4.02855043      0.00000000
 32502.44369209    307.66916643      4.02979089      0.00000000
 32512.44869459    307.57448790      4.03103136      0.00000000
 32522.45369709    307.47986762      4.03227182      0.00000000
 32532.45869959    307.38530555      4.03351228      0.00000000
 32542.46370209    307.29080162      4.03475274      0.00000000
 32552.46870459    307.19635578      4.03599321      0.00000000
 32562.47370709    307.10196798      4.03723367      0.00000000
 32572.47870959    307.00763816      4.03847413      0.00000000
 32582.48371210    306.91336627      4.03971460      0.00000000
 32592.48871460    306.81915226      4.04095506      0.00000000
 32602.49371710    306.72499608      4.04219552      0.00000000
 32612.49871960    306.63089767      4.04343598      0.00000000
 32622.50372210    306.53685697      4.04467645      0.00000000
 32632.50872460    306.44287394      4.04591691      0.00000000
 32642.51372710    306.34894853      4.04715737      0.00000000
 32652.51872960    306.25508067      4.04839783      0.00000000
 32662.52373211    306.16127032      4.04963830      0.00000000
 32672.52873461    306.06751742      4.05087876      0.00000000
 32682.53373711    305.97382192      4.05211922      0.00000000
 32692.53873961    305.88018377      4.05335968      0.00000000
 32702.54374211    305.78660292      4.05460015      0.00000000
 32712.54874461    305.69307930      4.05584061      0.00000000
 32722.55374711    305.59961288      4.05708107      0.00000000
 32732.55874961    305.50620360      4.05832154      0.00000000
 32742.56375212    305.41285140      4.05956200      0.00000000
 32752.56875462    305.31955623      4.06080246      0.00000000
 32762.57375712    305.22631805      4.06204292      0.00000000
 32772.57875962    305.13313679      4.06328339      0.00000000
 32782.58376212    305.04001241      4.06452385      0.00000000
 32792.58876462    304.94694485      4.06576431      0.00000000
 32802.59376712    304.85393407      4.06700477      0.00000000
 32812.59876962    304.76098001      4.06824524      0.00000000
 32822.60377213    304.66808261      4.06948570      0.00000000
 32832.60877463    304.57524183      4.07072616      0.00000000
 32842.61377713    304.48245762      4.07196662      0.00000000
 32852.61877963    304.38972992      4.07320709      0.00000000
 32862.62378213    304.29705869      4.07444755      0.00000000
 32872.62878463    304.20444386      4.07568801      0.00000000
 32882.63378713    304.11188539      4.07692848      0.00000000
 32892.63878963    304.01938323      4.07816894      0.00000000
 32902.64379214    303.92693732      4.07940940      0.00000000
 32912.64879464    303.83454762      4.08064986      0.00000000
 32922.65379714    303.74221408      4.08189033      0.00000000
 32932.65879964    303.64993663      4.08313079      0.00000000
 32942.66380214    303.55771524      4.08437125      0.00000000
 32952.66880464    303.46554984      4.08561171      0.00000000
 32962.67380714    303.37344040      4.08685218      0.00000000
 32972.67880965    303.28138685      4.08809264      0.00000000
 32982.68381215    303.18938915      4.08933310      0.00000000
 32992.68881465    303.09744725      4.09057356      0.00000000
 33002.69381715    303.00556109      4.09181403      0.00000000
 33012.69881965    302.91373063      4.09305449      0.00000000
 33022.70382215    302.82195581      4.09429495      0.00000000
 33032.70882465    302.73023659      4.09553542      0.00000000
 33042.71382715    302.63857291      4.09677588      0.00000000
 33052.71882966    302.54696472      4.09801634      0.00000000
 33062.72383216    302.45541197      4.09925680      0.00000000
 33072.72883466    302.36391462      4.10049727      0.00000000
 33082.73383716    302.27247261      4.10173773      0.00000000
 33092.73883966    302.18108589      4.10297819      0.00000000
 33102.74384216    302.08975441      4.10421865      0.00000000
 33112.74884466    301.99847812      4.10545912      0.00000000
 33122.75384716    301.90725698      4.10669958      0.00000000
 33132.75884967    301.81609093      4.10794004      0.00000000
 33142.76385217    301.72497991      4.10918050      0.00000000
 33152.76885467    301.63392389      4.11042097      0.00000000
 33162.77385717    301.54292282      4.11166143      0.00000000
 33172.77885967    301.45197663      4.11290189      0.00000000
 33182.78386217    301.36108529      4.11414236      0.00000000
 33192.78886467    301.27024874      4.11538282      0.00000000
 33202.79386717    301.17946693      4.11662328      0.00000000
 33212.79886968    301.08873982      4.11786374      0.00000000
 33222.80387218    300.99806735      4.11910421      0.00000000
 33232.80887468    300.90744948      4.12034467      0.00000000
 33242.81387718    300.81688616      4.12158513      0.00000000
 33252.81887968    300.72637733      4.12282559      0.00000000
 33262.82388218    300.63592295      4.12406606      0.00000000
 33272.82888468    300.54552296      4.12530652      0.00000000
 33282.83388718    300.45517733      4.12654698      0.00000000
 33292.83888969    300.36488600      4.12778744      0.00000000
 33302.84389219    300.27464891      4.12902791      0.00000000
 33312.84889469    300.18446604      4.13026837      0.00000000
 33322.85389719    300.09433731      4.13150883      0.00000000
 33332.85889969    300.00426269      4.13274930      0.00000000
 33342.86390219    299.91424213      4.13398976      0.00000000
 33352.86890469    299.82427557      4.13523022      0.00000000
 33362.87390719    299.73436297      4.13647068      0.00000000
 33372.87890970    299.64450429      4.13771115      0.00000000
 33382.88391220    299.55469946      4.13895161      0.00000000
 33392.88891470    299.46494845      4.14019207      0.00000000
 33402.89391720    299.37525121      4.14143253      0.00000000
 33412.89891970    299.28560768      4.14267300      0.00000000
 33422.90392220    299.19601782      4.14391346      0.00000000
 33432.90892470    299.10648158      4.14515392      0.00000000
 33442.91392720    299.01699892      4.14639438      0.00000000
 33452.91892971    298.92756978      4.14763485      0.00000000
 33462.92393221    298.83819411      4.14887531      0.00000000
 33472.92893471    298.74887187      4.15011577      0.00000000
 33482.93393721    298.65960302      4.15135624      0.00000000
 33492.93893971    298.57038750      4.15259670      0.00000000
 33502.94394221    298.48122526      4.15383716      0.00000000
 33512.94894471    298.39211626      4.15507762      0.00000000
 33522.95394721    298.30306044      4.15631809      0.00000000
 33532.95894972    298.21405777      4.15755855      0.00000000
 33542.96395222    298.12510820      4.15879901      0.00000000
 33552.96895472    298.03621167      4.16003947      0.00000000
 33562.97395722    297.94736814      4.16127994      0.00000000
 33572.97895972    297.85857757      4.16252040      0.00000000
 33582.98396222    297.76983989      4.16376086      0.00000000
 33592.98896472    297.68115508      4.16500132      0.00000000
 33602.99396722    297.59252308      4.16624179      0.00000000
 33612.99896973    297.50394383      4.16748225      0.00000000
 33623.00397223    297.41541731      4.16872271      0.00000000
 33633.00897473    297.32694345      4.16996318      0.00000000
 33643.01397723    297.23852222      4.17120364      0.00000000
 33653.01897973    297.15015356      4.17244410      0.00000000
 33663.02398223    297.06183743      4.17368456      0.00000000
 33673.02898473    296.97357378      4.17492503      0.00000000
 33683.03398723    296.88536256      4.17616549      0.00000000
 33693.03898974    296.79720374      4.17740595      0.00000000
 33703.04399224    296.70909725      4.17864641      0.00000000
 33713.04899474    296.62104306      4.17988688      0.00000000
 33723.05399724    296.53304112      4.18112734      0.00000000
 33733.05899974    296.44509138      4.18236780      0.00000000
 33743.06400224    296.35719379      4.18360826      0.00000000
 33753.06900474    296.26934831      4.18484873      0.00000000
 33763.07400724    296.18155490      4.18608919      0.00000000
 33773.07900975    296.09381350      4.18732965      0.00000000
 33783.08401225    296.00612407      4.18857012      0.00000000
 33793.08901475    295.91848656      4.18981058      0.00000000
 33803.09401725    295.83090094      4.19105104      0.00000000
 33813.09901975    295.74336714      4.19229150      0.00000000
 33823.10402225    295.65588513      4.19353197      0.00000000
 33833.10902475    295.56845486      4.19477243      0.00000000
 33843.11402725    295.48107628      4.19601289      0.00000000
 33853.11902976    295.39374936      4.19725335      0.00000000
 33863.12403226    295.30647403      4.19849382      0.00000000
 33873.12903476    295.21925026      4.19973428      0.00000000
 33883.13403726    295.13207800      4.20097474      0.00000000
 33893.13903976    295.04495721      4.20221520      0.00000000
 33903.14404226    294.95788783      4.20345567      0.00000000
 33913.14904476    294.87086983      4.20469613      0.00000000
 33923.15404726    294.78390316      4.20593659      0.00000000
 33933.15904977    294.69698777      4.20717706      0.00000000
 33943.16405227    294.61012362      4.20841752      0.00000000
 33953.16905477    294.52331067      4.20965798      0.00000000
 33963.17405727    294.43654886      4.21089844      0.00000000
 33973.17905977    294.34983815      4.21213891      0.00000000
 33983.18406227    294.26317850      4.21337937      0.00000000
 33993.18906477    294.17656986      4.21461983      0.00000000
 34003.19406727    294.09001219      4.21586029      0.00000000
 34013.19906978    294.00350544      4.21710076      0.00000000
 34023.20407228    293.91704956      4.21834122      0.00000000
 34033.20907478    293.83064452      4.21958168      0.00000000
 34043.21407728    293.74429027      4.22082214      0.00000000
 34053.21907978    293.65798676      4.22206261      0.00000000
 34063.22408228    293.57173394      4.22330307      0.00000000
 34073.22908478    293.48553179      4.22454353      0.00000000
 34083.23408728    293.39938023      4.22578400      0.00000000
 34093.23908979    293.31327925      4.22702446      0.00000000
 34103.24409229    293.22722878      4.22826492      0.00000000
 34113.24909479    293.14122879      4.22950538      0.00000000
 34123.25409729    293.05527923      4.23074585      0.00000000
 34133.25909979    292.96938005      4.23198631      0.00000000
 34143.26410229    292.88353122      4.23322677      0.00000000
 34153.26910479    292.79773268      4.23446723      0.00000000
 34163.27410729    292.71198440      4.23570770      0.00000000
 34173.27910980    292.62628633      4.23694816      0.00000000
 34183.28411230    292.54063842      4.23818862      0.00000000
 34193.28911480    292.45504064      4.23942908      0.00000000
 34203.29411730    292.36949293      4.24066955      0.00000000
 34213.29911980    292.28399525      4.24191001      0.00000000
 34223.30412230    292.19854757      4.24315047      0.00000000
 34233.30912480    292.11314983      4.24439094      0.00000000
 34243.31412730    292.02780199      4.24563140      0.00000000
 34253.31912981    291.94250402      4.24687186      0.00000000
 34263.32413231    291.85725585      4.24811232      0.00000000
 34273.32913481    291.77205746      4.24935279      0.00000000
 34283.33413731    291.68690879      4.25059325      0.00000000
 34293.33913981    291.60180981      4.25183371      0.00000000
 34303.34414231    291.51676047      4.25307417      0.00000000
 34313.34914481    291.43176072      4.25431464      0.00000000
 34323.35414731    291.34681053      4.25555510      0.00000000
 34333.35914982    291.26190985      4.25679556      0.00000000
 34343.36415232    291.17705864      4.25803602      0.00000000
 34353.36915482    291.09225685      4.25927649      0.00000000
 34363.37415732    291.00750444      4.26051695      0.00000000
 34373.37915982    290.92280137      4.26175741      0.00000000
 34383.38416232    290.83814759      4.26299788      0.00000000
 34393.38916482    290.75354306      4.26423834      0.00000000
 34403.39416732    290.66898774      4.26547880      0.00000000
 34413.39916983    290.58448159      4.26671926      0.00000000
 34423.40417233    290.50002456      4.26795973      0.00000000
 34433.40917483    290.41561661      4.26920019      0.00000000
 34443.41417733    290.33125770      4.27044065      0.00000000
 34453.41917983    290.24694778      4.27168111      0.00000000
 34463.42418233    290.16268681      4.27292158      0.00000000
 34473.42918483    290.07847476      4.27416204      0.00000000
 34483.43418733    289.99431157      4.27540250      0.00000000
 34493.43918984    289.91019720      4.27664296      0.00000000
 34503.44419234    289.82613161      4.27788343      0.00000000
 34513.44919484    289.74211477      4.27912389      0.00000000
 34523.45419734    289.65814662      4.28036435      0.00000000
 34533.45919984    289.57422712      4.28160482      0.00000000
 34543.46420234    289.49035624      4.28284528      0.00000000
 34553.46920484    289.40653392      4.28408574      0.00000000
 34563.47420734    289.32276014      4.28532620      0.00000000
 34573.47920985    289.23903484      4.28656667      0.00000000
 34583.48421235    289.15535798      4.28780713      0.00000000
 34593.48921485    289.07172952      4.28904759      0.00000000
 34603.49421735    288.98814943      4.29028805      0.00000000
 34613.49921985    288.90461765      4.29152852      0.00000000
 34623.50422235    288.82113415      4.29276898      0.00000000
 34633.50922485    288.73769888      4.29400944      0.00000000
 34643.51422735    288.65431180      4.29524990      0.00000000
 34653.51922986    288.57097287      4.29649037      0.00000000
 34663.52423236    288.48768205      4.29773083      0.00000000
 34673.52923486    288.40443930      4.29897129      0.00000000
 34683.53423736    288.32124458      4.30021176      0.00000000
 34693.53923986    288.23809783      4.30145222      0.00000000
 34703.54424236    288.15499903      4.30269268      0.00000000
 34713.54924486    288.07194813      4.30393314      0.00000000
 34723.55424736    287.98894509      4.30517361      0.00000000
 34733.55924987    287.90598987      4.30641407      0.00000000
 34743.56425237    287.82308243      4.30765453      0.00000000
 34753.56925487    287.74022272      4.30889499      0.00000000
 34763.57425737    287.65741070      4.31013546      0.00000000
 34773.57925987    287.57464634      4.31137592      0.00000000
 34783.58426237    287.49192959      4.31261638      0.00000000
 34793.58926487    287.40926041      4.31385684      0.00000000
 34803.59426737    287.32663876      4.31509731      0.00000000
 34813.59926988    287.24406460      4.31633777      0.00000000
 34823.60427238    287.16153789      4.31757823      0.00000000
 34833.60927488    287.07905858      4.31881870      0.00000000
 34843.61427738    286.99662664      4.32005916      0.00000000
 34853.61927988    286.91424203      4.32129962      0.00000000
 34863.62428238    286.83190470      4.32254008      0.00000000
 34873.62928488    286.74961461      4.32378055      0.00000000
 34883.63428738    286.66737173      4.32502101      0.00000000
 34893.63928989    286.58517601      4.32626147      0.00000000
 34903.64429239    286.50302742      4.32750193      0.00000000
 34913.64929489    286.42092590      4.32874240      0.00000000
 34923.65429739    286.33887143      4.32998286      0.00000000
 34933.65929989    286.25686395      4.33122332      0.00000000
 34943.66430239    286.17490344      4.33246378      0.00000000
 34953.66930489    286.09298985      4.33370425      0.00000000
 34963.67430739    286.01112314      4.33494471      0.00000000
 34973.67930990    285.92930326      4.33618517      0.00000000
 34983.68431240    285.84753019      4.33742564      0.00000000
 34993.68931490    285.76580387      4.33866610      0.00000000
 35003.69431740    285.68412428      4.33990656      0.00000000
 35013.69931990    285.60249136      4.34114702      0.00000000
 35023.70432240    285.52090509      4.34238749      0.00000000
 35033.70932490    285.43936541      4.34362795      0.00000000
 35043.71432740    285.35787229      4.34486841      0.00000000
 35053.71932991    285.27642569      4.34610887      0.00000000
 35063.72433241    285.19502557      4.34734934      0.00000000
 35073.72933491    285.11367189      4.34858980      0.00000000
 35083.73433741    285.03236461      4.34983026      0.00000000
 35093.73933991    284.95110369      4.35107072      0.00000000
 35103.74434241    284.86988909      4.35231119      0.00000000
 35113.74934491    284.78872078      4.35355165      0.00000000
 35123.75434741    284.70759870      4.35479211      0.00000000
