Wavenumber(cm^-1)   Wavelength(nm)  Electronvolts(eV)   Intensity(normalised)
 29177.02469133    342.73541814      3.61749134      0.00494789
 29187.02969383    342.61793209      3.61873180      0.00420388
 29197.03469633    342.50052656      3.61997226      0.00356281
 29207.03969883    342.38320147      3.62121272      0.00301193
 29217.04470134    342.26595673      3.62245319      0.00253986
 29227.04970384    342.14879226      3.62369365      0.00213642
 29237.05470634    342.03170798      3.62493411      0.00179256
 29247.05970884    341.91470381      3.62617457      0.00150028
 29257.06471134    341.79777966      3.62741504      0.00125251
 29267.06971384    341.68093545      3.62865550      0.00104305
 29277.07471634    341.56417110      3.62989596      0.00086644
 29287.07971884    341.44748652      3.63113642      0.00071793
 29297.08472135    341.33088165      3.63237689      0.00059339
 29307.08972385    341.21435638      3.63361735      0.00048922
 29317.09472635    341.09791065      3.63485781      0.00040233
 29327.09972885    340.98154438      3.63609828      0.00033004
 29337.10473135    340.86525747      3.63733874      0.00027007
 29347.10973385    340.74904985      3.63857920      0.00022044
 29357.11473635    340.63292144      3.63981966      0.00017948
 29367.11973885    340.51687215      3.64106013      0.00014576
 29377.12474136    340.40090191      3.64230059      0.00011808
 29387.12974386    340.28501064      3.64354105      0.00009542
 29397.13474636    340.16919825      3.64478151      0.00007692
 29407.13974886    340.05346467      3.64602198      0.00006184
 29417.14475136    339.93780981      3.64726244      0.00004960
 29427.14975386    339.82223359      3.64850290      0.00003968
 29437.15475636    339.70673594      3.64974336      0.00003167
 29447.15975886    339.59131677      3.65098383      0.00002521
 29457.16476137    339.47597600      3.65222429      0.00002002
 29467.16976387    339.36071356      3.65346475      0.00001585
 29477.17476637    339.24552936      3.65470522      0.00001252
 29487.17976887    339.13042332      3.65594568      0.00000987
 29497.18477137    339.01539537      3.65718614      0.00000776
 29507.18977387    338.90044542      3.65842660      0.00000608
 29517.19477637    338.78557340      3.65966707      0.00000476
 29527.19977887    338.67077923      3.66090753      0.00000371
 29537.20478138    338.55606282      3.66214799      0.00000289
 29547.20978388    338.44142411      3.66338845      0.00000224
 29557.21478638    338.32686300      3.66462892      0.00000174
 29567.21978888    338.21237942      3.66586938      0.00000134
 29577.22479138    338.09797329      3.66710984      0.00000103
 29587.22979388    337.98364454      3.66835030      0.00000079
 29597.23479638    337.86939308      3.66959077      0.00000061
 29607.23979888    337.75521884      3.67083123      0.00000047
 29617.24480139    337.64112174      3.67207169      0.00000036
 29627.24980389    337.52710170      3.67331216      0.00000027
 29637.25480639    337.41315864      3.67455262      0.00000021
 29647.25980889    337.29929248      3.67579308      0.00000016
 29657.26481139    337.18550315      3.67703354      0.00000012
 29667.26981389    337.07179057      3.67827401      0.00000009
 29677.27481639    336.95815466      3.67951447      0.00000007
 29687.27981889    336.84459535      3.68075493      0.00000005
 29697.28482140    336.73111255      3.68199539      0.00000004
 29707.28982390    336.61770619      3.68323586      0.00000003
 29717.29482640    336.50437619      3.68447632      0.00000002
 29727.29982890    336.39112247      3.68571678      0.00000002
 29737.30483140    336.27794497      3.68695724      0.00000001
 29747.30983390    336.16484359      3.68819771      0.00000001
 29757.31483640    336.05181827      3.68943817      0.00000001
 29767.31983890    335.93886892      3.69067863      0.00000000
 29777.32484141    335.82599548      3.69191910      0.00000000
 29787.32984391    335.71319786      3.69315956      0.00000000
 29797.33484641    335.60047599      3.69440002      0.00000000
 29807.33984891    335.48782979      3.69564048      0.00000000
 29817.34485141    335.37525918      3.69688095      0.00000000
 29827.34985391    335.26276409      3.69812141      0.00000000
 29837.35485641    335.15034445      3.69936187      0.00000000
 29847.35985891    335.03800017      3.70060233      0.00000000
 29857.36486142    334.92573119      3.70184280      0.00000000
 29867.36986392    334.81353742      3.70308326      0.00000000
 29877.37486642    334.70141879      3.70432372      0.00000000
 29887.37986892    334.58937523      3.70556418      0.00000000
 29897.38487142    334.47740666      3.70680465      0.00000000
 29907.38987392    334.36551300      3.70804511      0.00000000
 29917.39487642    334.25369418      3.70928557      0.00000000
 29927.39987892    334.14195012      3.71052604      0.00000000
 29937.40488143    334.03028075      3.71176650      0.00000000
 29947.40988393    333.91868600      3.71300696      0.00000000
 29957.41488643    333.80716579      3.71424742      0.00000000
 29967.41988893    333.69572004      3.71548789      0.00000000
 29977.42489143    333.58434868      3.71672835      0.00000000
 29987.42989393    333.47305164      3.71796881      0.00000000
 29997.43489643    333.36182884      3.71920927      0.00000000
 30007.43989893    333.25068021      3.72044974      0.00000000
 30017.44490144    333.13960567      3.72169020      0.00000000
 30027.44990394    333.02860515      3.72293066      0.00000000
 30037.45490644    332.91767857      3.72417112      0.00000000
 30047.45990894    332.80682586      3.72541159      0.00000000
 30057.46491144    332.69604696      3.72665205      0.00000000
 30067.46991394    332.58534177      3.72789251      0.00000000
 30077.47491644    332.47471024      3.72913298      0.00000000
 30087.47991894    332.36415228      3.73037344      0.00000000
 30097.48492145    332.25366783      3.73161390      0.00000000
 30107.48992395    332.14325681      3.73285436      0.00000000
 30117.49492645    332.03291914      3.73409483      0.00000000
 30127.49992895    331.92265476      3.73533529      0.00000000
 30137.50493145    331.81246358      3.73657575      0.00000000
 30147.50993395    331.70234555      3.73781621      0.00000000
 30157.51493645    331.59230058      3.73905668      0.00000000
 30167.51993895    331.48232860      3.74029714      0.00000000
 30177.52494146    331.37242955      3.74153760      0.00000000
 30187.52994396    331.26260334      3.74277806      0.00000000
 30197.53494646    331.15284990      3.74401853      0.00000000
 30207.53994896    331.04316917      3.74525899      0.00000000
 30217.54495146    330.93356107      3.74649945      0.00000000
 30227.54995396    330.82402553      3.74773992      0.00000000
 30237.55495646    330.71456247      3.74898038      0.00000000
 30247.55995896    330.60517183      3.75022084      0.00000000
 30257.56496147    330.49585353      3.75146130      0.00000000
 30267.56996397    330.38660750      3.75270177      0.00000000
 30277.57496647    330.27743367      3.75394223      0.00000000
 30287.57996897    330.16833196      3.75518269      0.00000000
 30297.58497147    330.05930232      3.75642315      0.00000000
 30307.58997397    329.95034466      3.75766362      0.00000000
 30317.59497647    329.84145891      3.75890408      0.00000000
 30327.59997897    329.73264500      3.76014454      0.00000000
 30337.60498148    329.62390287      3.76138500      0.00000000
 30347.60998398    329.51523243      3.76262547      0.00000000
 30357.61498648    329.40663363      3.76386593      0.00000000
 30367.61998898    329.29810638      3.76510639      0.00000000
 30377.62499148    329.18965062      3.76634686      0.00000000
 30387.62999398    329.08126628      3.76758732      0.00000000
 30397.63499648    328.97295328      3.76882778      0.00000000
 30407.63999898    328.86471156      3.77006824      0.00000000
 30417.64500149    328.75654105      3.77130871      0.00000000
 30427.65000399    328.64844167      3.77254917      0.00000000
 30437.65500649    328.54041336      3.77378963      0.00000000
 30447.66000899    328.43245605      3.77503009      0.00000000
 30457.66501149    328.32456965      3.77627056      0.00000000
 30467.67001399    328.21675412      3.77751102      0.00000000
 30477.67501649    328.10900937      3.77875148      0.00000000
 30487.68001899    328.00133534      3.77999194      0.00000000
 30497.68502150    327.89373195      3.78123241      0.00000000
 30507.69002400    327.78619914      3.78247287      0.00000000
 30517.69502650    327.67873684      3.78371333      0.00000000
 30527.70002900    327.57134498      3.78495380      0.00000000
 30537.70503150    327.46402348      3.78619426      0.00000000
 30547.71003400    327.35677229      3.78743472      0.00000000
 30557.71503650    327.24959133      3.78867518      0.00000000
 30567.72003900    327.14248053      3.78991565      0.00000000
 30577.72504151    327.03543982      3.79115611      0.00000000
 30587.73004401    326.92846913      3.79239657      0.00000000
 30597.73504651    326.82156841      3.79363703      0.00000000
 30607.74004901    326.71473757      3.79487750      0.00000000
 30617.74505151    326.60797654      3.79611796      0.00000000
 30627.75005401    326.50128527      3.79735842      0.00000000
 30637.75505651    326.39466368      3.79859888      0.00000000
 30647.76005901    326.28811170      3.79983935      0.00000000
 30657.76506152    326.18162927      3.80107981      0.00000000
 30667.77006402    326.07521632      3.80232027      0.00000000
 30677.77506652    325.96887277      3.80356074      0.00000000
 30687.78006902    325.86259857      3.80480120      0.00000000
 30697.78507152    325.75639364      3.80604166      0.00000000
 30707.79007402    325.65025791      3.80728212      0.00000000
 30717.79507652    325.54419133      3.80852259      0.00000000
 30727.80007902    325.43819381      3.80976305      0.00000000
 30737.80508153    325.33226530      3.81100351      0.00000000
 30747.81008403    325.22640573      3.81224397      0.00000000
 30757.81508653    325.12061502      3.81348444      0.00000000
 30767.82008903    325.01489311      3.81472490      0.00000000
 30777.82509153    324.90923994      3.81596536      0.00000000
 30787.83009403    324.80365544      3.81720582      0.00000000
 30797.83509653    324.69813954      3.81844629      0.00000000
 30807.84009903    324.59269217      3.81968675      0.00000000
 30817.84510154    324.48731326      3.82092721      0.00000000
 30827.85010404    324.38200276      3.82216768      0.00000000
 30837.85510654    324.27676059      3.82340814      0.00000000
 30847.86010904    324.17158669      3.82464860      0.00000000
 30857.86511154    324.06648099      3.82588906      0.00000000
 30867.87011404    323.96144342      3.82712953      0.00000000
 30877.87511654    323.85647393      3.82836999      0.00000000
 30887.88011904    323.75157243      3.82961045      0.00000000
 30897.88512155    323.64673887      3.83085091      0.00000000
 30907.89012405    323.54197318      3.83209138      0.00000000
 30917.89512655    323.43727529      3.83333184      0.00000000
 30927.90012905    323.33264515      3.83457230      0.00000000
 30937.90513155    323.22808267      3.83581276      0.00000000
 30947.91013405    323.12358781      3.83705323      0.00000000
 30957.91513655    323.01916048      3.83829369      0.00000000
 30967.92013905    322.91480063      3.83953415      0.00000000
 30977.92514156    322.81050819      3.84077462      0.00000000
 30987.93014406    322.70628309      3.84201508      0.00000000
 30997.93514656    322.60212528      3.84325554      0.00000000
 31007.94014906    322.49803468      3.84449600      0.00000000
 31017.94515156    322.39401123      3.84573647      0.00000000
 31027.95015406    322.29005487      3.84697693      0.00000000
 31037.95515656    322.18616552      3.84821739      0.00000000
 31047.96015906    322.08234313      3.84945785      0.00000000
 31057.96516157    321.97858764      3.85069832      0.00000000
 31067.97016407    321.87489896      3.85193878      0.00000000
 31077.97516657    321.77127705      3.85317924      0.00000000
 31087.98016907    321.66772184      3.85441970      0.00000000
 31097.98517157    321.56423326      3.85566017      0.00000000
 31107.99017407    321.46081125      3.85690063      0.00000000
 31117.99517657    321.35745574      3.85814109      0.00000000
 31128.00017907    321.25416667      3.85938156      0.00000000
 31138.00518158    321.15094398      3.86062202      0.00000000
 31148.01018408    321.04778760      3.86186248      0.00000000
 31158.01518658    320.94469746      3.86310294      0.00000000
 31168.02018908    320.84167351      3.86434341      0.00000000
 31178.02519158    320.73871569      3.86558387      0.00000000
 31188.03019408    320.63582392      3.86682433      0.00000000
 31198.03519658    320.53299814      3.86806479      0.00000000
 31208.04019908    320.43023829      3.86930526      0.00000000
 31218.04520159    320.32754431      3.87054572      0.00000000
 31228.05020409    320.22491613      3.87178618      0.00000000
 31238.05520659    320.12235369      3.87302664      0.00000000
 31248.06020909    320.01985693      3.87426711      0.00000000
 31258.06521159    319.91742579      3.87550757      0.00000000
 31268.07021409    319.81506019      3.87674803      0.00000000
 31278.07521659    319.71276008      3.87798850      0.00000000
 31288.08021909    319.61052540      3.87922896      0.00000000
 31298.08522160    319.50835608      3.88046942      0.00000000
 31308.09022410    319.40625206      3.88170988      0.00000000
 31318.09522660    319.30421327      3.88295035      0.00000000
 31328.10022910    319.20223967      3.88419081      0.00000000
 31338.10523160    319.10033117      3.88543127      0.00000000
 31348.11023410    318.99848772      3.88667173      0.00000000
 31358.11523660    318.89670926      3.88791220      0.00000000
 31368.12023910    318.79499573      3.88915266      0.00000000
 31378.12524161    318.69334706      3.89039312      0.00000000
 31388.13024411    318.59176319      3.89163358      0.00000000
 31398.13524661    318.49024406      3.89287405      0.00000000
 31408.14024911    318.38878960      3.89411451      0.00000000
 31418.14525161    318.28739977      3.89535497      0.00000000
 31428.15025411    318.18607448      3.89659544      0.00000000
 31438.15525661    318.08481369      3.89783590      0.00000000
 31448.16025911    317.98361733      3.89907636      0.00000000
 31458.16526162    317.88248534      3.90031682      0.00000000
 31468.17026412    317.78141766      3.90155729      0.00000000
 31478.17526662    317.68041422      3.90279775      0.00000000
 31488.18026912    317.57947497      3.90403821      0.00000000
 31498.18527162    317.47859984      3.90527867      0.00000000
 31508.19027412    317.37778878      3.90651914      0.00000000
 31518.19527662    317.27704172      3.90775960      0.00000000
 31528.20027912    317.17635859      3.90900006      0.00000000
 31538.20528163    317.07573935      3.91024052      0.00000000
 31548.21028413    316.97518393      3.91148099      0.00000000
 31558.21528663    316.87469227      3.91272145      0.00000000
 31568.22028913    316.77426431      3.91396191      0.00000000
 31578.22529163    316.67389998      3.91520238      0.00000000
 31588.23029413    316.57359923      3.91644284      0.00000000
 31598.23529663    316.47336200      3.91768330      0.00000000
 31608.24029913    316.37318822      3.91892376      0.00000000
 31618.24530164    316.27307784      3.92016423      0.00000000
 31628.25030414    316.17303080      3.92140469      0.00000000
 31638.25530664    316.07304703      3.92264515      0.00000000
 31648.26030914    315.97312648      3.92388561      0.00000000
 31658.26531164    315.87326909      3.92512608      0.00000000
 31668.27031414    315.77347479      3.92636654      0.00000000
 31678.27531664    315.67374352      3.92760700      0.00000000
 31688.28031914    315.57407524      3.92884746      0.00000000
 31698.28532165    315.47446987      3.93008793      0.00000000
 31708.29032415    315.37492736      3.93132839      0.00000000
 31718.29532665    315.27544764      3.93256885      0.00000000
 31728.30032915    315.17603067      3.93380932      0.00000000
 31738.30533165    315.07667637      3.93504978      0.00000000
 31748.31033415    314.97738470      3.93629024      0.00000000
 31758.31533665    314.87815558      3.93753070      0.00000000
 31768.32033915    314.77898897      3.93877117      0.00000000
 31778.32534166    314.67988480      3.94001163      0.00000000
 31788.33034416    314.58084301      3.94125209      0.00000000
 31798.33534666    314.48186355      3.94249255      0.00000000
 31808.34034916    314.38294635      3.94373302      0.00000000
 31818.34535166    314.28409137      3.94497348      0.00000000
 31828.35035416    314.18529853      3.94621394      0.00000000
 31838.35535666    314.08656778      3.94745440      0.00000000
 31848.36035916    313.98789906      3.94869487      0.00000000
 31858.36536167    313.88929231      3.94993533      0.00000000
 31868.37036417    313.79074748      3.95117579      0.00000000
 31878.37536667    313.69226451      3.95241626      0.00000000
 31888.38036917    313.59384333      3.95365672      0.00000000
 31898.38537167    313.49548390      3.95489718      0.00000000
 31908.39037417    313.39718614      3.95613764      0.00000000
 31918.39537667    313.29895001      3.95737811      0.00000000
 31928.40037917    313.20077545      3.95861857      0.00000000
 31938.40538168    313.10266239      3.95985903      0.00000000
 31948.41038418    313.00461079      3.96109949      0.00000000
 31958.41538668    312.90662058      3.96233996      0.00000000
 31968.42038918    312.80869170      3.96358042      0.00000000
 31978.42539168    312.71082410      3.96482088      0.00000000
 31988.43039418    312.61301772      3.96606134      0.00000000
 31998.43539668    312.51527250      3.96730181      0.00000000
 32008.44039918    312.41758839      3.96854227      0.00000000
 32018.44540169    312.31996532      3.96978273      0.00000000
 32028.45040419    312.22240325      3.97102320      0.00000000
 32038.45540669    312.12490211      3.97226366      0.00000000
 32048.46040919    312.02746185      3.97350412      0.00000000
 32058.46541169    311.93008240      3.97474458      0.00000000
 32068.47041419    311.83276372      3.97598505      0.00000000
 32078.47541669    311.73550575      3.97722551      0.00000000
 32088.48041919    311.63830842      3.97846597      0.00000000
 32098.48542170    311.54117168      3.97970643      0.00000000
 32108.49042420    311.44409549      3.98094690      0.00000000
 32118.49542670    311.34707977      3.98218736      0.00000000
 32128.50042920    311.25012447      3.98342782      0.00000000
 32138.50543170    311.15322954      3.98466828      0.00000000
 32148.51043420    311.05639492      3.98590875      0.00000000
 32158.51543670    310.95962055      3.98714921      0.00000000
 32168.52043920    310.86290638      3.98838967      0.00000000
 32178.52544171    310.76625235      3.98963014      0.00000000
 32188.53044421    310.66965840      3.99087060      0.00000000
 32198.53544671    310.57312449      3.99211106      0.00000000
 32208.54044921    310.47665054      3.99335152      0.00000000
 32218.54545171    310.38023652      3.99459199      0.00000000
 32228.55045421    310.28388235      3.99583245      0.00000000
 32238.55545671    310.18758800      3.99707291      0.00000000
 32248.56045921    310.09135339      3.99831337      0.00000000
 32258.56546172    309.99517847      3.99955384      0.00000000
 32268.57046422    309.89906320      4.00079430      0.00000000
 32278.57546672    309.80300751      4.00203476      0.00000000
 32288.58046922    309.70701134      4.00327522      0.00000000
 32298.58547172    309.61107465      4.00451569      0.00000000
 32308.59047422    309.51519738      4.00575615      0.00000000
 32318.59547672    309.41937946      4.00699661      0.00000000
 32328.60047922    309.32362086      4.00823708      0.00000000
 32338.60548173    309.22792151      4.00947754      0.00000000
 32348.61048423    309.13228135      4.01071800      0.00000000
 32358.61548673    309.03670034      4.01195846      0.00000000
 32368.62048923    308.94117841      4.01319893      0.00000000
 32378.62549173    308.84571552      4.01443939      0.00000000
 32388.63049423    308.75031161      4.01567985      0.00000000
 32398.63549673    308.65496661      4.01692031      0.00000000
 32408.64049923    308.55968049      4.01816078      0.00000000
 32418.64550174    308.46445318      4.01940124      0.00000000
 32428.65050424    308.36928463      4.02064170      0.00000000
 32438.65550674    308.27417479      4.02188216      0.00000000
 32448.66050924    308.17912360      4.02312263      0.00000000
 32458.66551174    308.08413100      4.02436309      0.00000000
 32468.67051424    307.98919695      4.02560355      0.00000000
 32478.67551674    307.89432138      4.02684402      0.00000000
 32488.68051924    307.79950425      4.02808448      0.00000000
 32498.68552175    307.70474550      4.02932494      0.00000000
 32508.69052425    307.61004508      4.03056540      0.00000000
 32518.69552675    307.51540293      4.03180587      0.00000000
 32528.70052925    307.42081900      4.03304633      0.00000000
 32538.70553175    307.32629323      4.03428679      0.00000000
 32548.71053425    307.23182558      4.03552725      0.00000000
 32558.71553675    307.13741598      4.03676772      0.00000000
 32568.72053925    307.04306439      4.03800818      0.00000000
 32578.72554176    306.94877075      4.03924864      0.00000000
 32588.73054426    306.85453501      4.04048910      0.00000000
 32598.73554676    306.76035711      4.04172957      0.00000000
 32608.74054926    306.66623700      4.04297003      0.00000000
 32618.74555176    306.57217463      4.04421049      0.00000000
 32628.75055426    306.47816995      4.04545096      0.00000000
 32638.75555676    306.38422290      4.04669142      0.00000000
 32648.76055926    306.29033342      4.04793188      0.00000000
 32658.76556177    306.19650148      4.04917234      0.00000000
 32668.77056427    306.10272700      4.05041281      0.00000000
 32678.77556677    306.00900995      4.05165327      0.00000000
 32688.78056927    305.91535027      4.05289373      0.00000000
 32698.78557177    305.82174789      4.05413419      0.00000000
 32708.79057427    305.72820279      4.05537466      0.00000000
 32718.79557677    305.63471489      4.05661512      0.00000000
 32728.80057927    305.54128415      4.05785558      0.00000000
 32738.80558178    305.44791051      4.05909604      0.00000000
 32748.81058428    305.35459393      4.06033651      0.00000000
 32758.81558678    305.26133435      4.06157697      0.00000000
 32768.82058928    305.16813171      4.06281743      0.00000000
 32778.82559178    305.07498597      4.06405790      0.00000000
 32788.83059428    304.98189708      4.06529836      0.00000000
 32798.83559678    304.88886497      4.06653882      0.00000000
 32808.84059928    304.79588961      4.06777928      0.00000000
 32818.84560179    304.70297094      4.06901975      0.00000000
 32828.85060429    304.61010890      4.07026021      0.00000000
 32838.85560679    304.51730344      4.07150067      0.00000000
 32848.86060929    304.42455452      4.07274113      0.00000000
 32858.86561179    304.33186208      4.07398160      0.00000000
 32868.87061429    304.23922607      4.07522206      0.00000000
 32878.87561679    304.14664644      4.07646252      0.00000000
 32888.88061929    304.05412313      4.07770298      0.00000000
 32898.88562180    303.96165610      4.07894345      0.00000000
 32908.89062430    303.86924530      4.08018391      0.00000000
 32918.89562680    303.77689066      4.08142437      0.00000000
 32928.90062930    303.68459215      4.08266484      0.00000000
 32938.90563180    303.59234971      4.08390530      0.00000000
 32948.91063430    303.50016329      4.08514576      0.00000000
 32958.91563680    303.40803283      4.08638622      0.00000000
 32968.92063930    303.31595829      4.08762669      0.00000000
 32978.92564181    303.22393962      4.08886715      0.00000000
 32988.93064431    303.13197677      4.09010761      0.00000000
 32998.93564681    303.04006967      4.09134807      0.00000000
 33008.94064931    302.94821830      4.09258854      0.00000000
 33018.94565181    302.85642258      4.09382900      0.00000000
 33028.95065431    302.76468248      4.09506946      0.00000000
 33038.95565681    302.67299794      4.09630992      0.00000000
 33048.96065931    302.58136892      4.09755039      0.00000000
 33058.96566182    302.48979535      4.09879085      0.00000000
 33068.97066432    302.39827720      4.10003131      0.00000000
 33078.97566682    302.30681440      4.10127178      0.00000000
 33088.98066932    302.21540692      4.10251224      0.00000000
 33098.98567182    302.12405470      4.10375270      0.00000000
 33108.99067432    302.03275769      4.10499316      0.00000000
 33118.99567682    301.94151583      4.10623363      0.00000000
 33129.00067932    301.85032909      4.10747409      0.00000000
 33139.00568183    301.75919741      4.10871455      0.00000000
 33149.01068433    301.66812074      4.10995501      0.00000000
 33159.01568683    301.57709903      4.11119548      0.00000000
 33169.02068933    301.48613223      4.11243594      0.00000000
 33179.02569183    301.39522030      4.11367640      0.00000000
 33189.03069433    301.30436317      4.11491686      0.00000000
 33199.03569683    301.21356081      4.11615733      0.00000000
 33209.04069933    301.12281316      4.11739779      0.00000000
 33219.04570184    301.03212017      4.11863825      0.00000000
 33229.05070434    300.94148179      4.11987872      0.00000000
 33239.05570684    300.85089799      4.12111918      0.00000000
 33249.06070934    300.76036869      4.12235964      0.00000000
 33259.06571184    300.66989386      4.12360010      0.00000000
 33269.07071434    300.57947345      4.12484057      0.00000000
 33279.07571684    300.48910741      4.12608103      0.00000000
 33289.08071934    300.39879569      4.12732149      0.00000000
 33299.08572185    300.30853823      4.12856195      0.00000000
 33309.09072435    300.21833500      4.12980242      0.00000000
 33319.09572685    300.12818594      4.13104288      0.00000000
 33329.10072935    300.03809100      4.13228334      0.00000000
 33339.10573185    299.94805014      4.13352380      0.00000000
 33349.11073435    299.85806330      4.13476427      0.00000000
 33359.11573685    299.76813044      4.13600473      0.00000000
 33369.12073935    299.67825151      4.13724519      0.00000000
 33379.12574186    299.58842646      4.13848566      0.00000000
 33389.13074436    299.49865524      4.13972612      0.00000000
 33399.13574686    299.40893781      4.14096658      0.00000000
 33409.14074936    299.31927411      4.14220704      0.00000000
 33419.14575186    299.22966409      4.14344751      0.00000000
 33429.15075436    299.14010772      4.14468797      0.00000000
 33439.15575686    299.05060493      4.14592843      0.00000000
 33449.16075936    298.96115569      4.14716889      0.00000000
 33459.16576187    298.87175995      4.14840936      0.00000000
 33469.17076437    298.78241765      4.14964982      0.00000000
 33479.17576687    298.69312874      4.15089028      0.00000000
 33489.18076937    298.60389319      4.15213074      0.00000000
 33499.18577187    298.51471095      4.15337121      0.00000000
 33509.19077437    298.42558195      4.15461167      0.00000000
 33519.19577687    298.33650617      4.15585213      0.00000000
 33529.20077937    298.24748354      4.15709260      0.00000000
 33539.20578188    298.15851403      4.15833306      0.00000000
 33549.21078438    298.06959758      4.15957352      0.00000000
 33559.21578688    297.98073415      4.16081398      0.00000000
 33569.22078938    297.89192369      4.16205445      0.00000000
 33579.22579188    297.80316615      4.16329491      0.00000000
 33589.23079438    297.71446148      4.16453537      0.00000000
 33599.23579688    297.62580965      4.16577583      0.00000000
 33609.24079938    297.53721059      4.16701630      0.00000000
 33619.24580189    297.44866427      4.16825676      0.00000000
 33629.25080439    297.36017064      4.16949722      0.00000000
 33639.25580689    297.27172964      4.17073768      0.00000000
 33649.26080939    297.18334124      4.17197815      0.00000000
 33659.26581189    297.09500538      4.17321861      0.00000000
 33669.27081439    297.00672203      4.17445907      0.00000000
 33679.27581689    296.91849112      4.17569954      0.00000000
 33689.28081939    296.83031262      4.17694000      0.00000000
 33699.28582190    296.74218648      4.17818046      0.00000000
 33709.29082440    296.65411265      4.17942092      0.00000000
 33719.29582690    296.56609109      4.18066139      0.00000000
 33729.30082940    296.47812174      4.18190185      0.00000000
 33739.30583190    296.39020457      4.18314231      0.00000000
 33749.31083440    296.30233952      4.18438277      0.00000000
 33759.31583690    296.21452656      4.18562324      0.00000000
 33769.32083940    296.12676563      4.18686370      0.00000000
 33779.32584191    296.03905668      4.18810416      0.00000000
 33789.33084441    295.95139968      4.18934462      0.00000000
 33799.33584691    295.86379457      4.19058509      0.00000000
 33809.34084941    295.77624131      4.19182555      0.00000000
 33819.34585191    295.68873985      4.19306601      0.00000000
 33829.35085441    295.60129015      4.19430648      0.00000000
 33839.35585691    295.51389216      4.19554694      0.00000000
 33849.36085941    295.42654584      4.19678740      0.00000000
 33859.36586192    295.33925114      4.19802786      0.00000000
 33869.37086442    295.25200801      4.19926833      0.00000000
 33879.37586692    295.16481640      4.20050879      0.00000000
 33889.38086942    295.07767628      4.20174925      0.00000000
 33899.38587192    294.99058760      4.20298971      0.00000000
 33909.39087442    294.90355031      4.20423018      0.00000000
 33919.39587692    294.81656436      4.20547064      0.00000000
 33929.40087942    294.72962971      4.20671110      0.00000000
 33939.40588193    294.64274632      4.20795156      0.00000000
 33949.41088443    294.55591414      4.20919203      0.00000000
 33959.41588693    294.46913312      4.21043249      0.00000000
 33969.42088943    294.38240322      4.21167295      0.00000000
 33979.42589193    294.29572440      4.21291342      0.00000000
 33989.43089443    294.20909661      4.21415388      0.00000000
 33999.43589693    294.12251979      4.21539434      0.00000000
 34009.44089943    294.03599392      4.21663480      0.00000000
 34019.44590194    293.94951894      4.21787527      0.00000000
 34029.45090444    293.86309481      4.21911573      0.00000000
 34039.45590694    293.77672149      4.22035619      0.00000000
 34049.46090944    293.69039892      4.22159665      0.00000000
 34059.46591194    293.60412707      4.22283712      0.00000000
 34069.47091444    293.51790589      4.22407758      0.00000000
 34079.47591694    293.43173533      4.22531804      0.00000000
 34089.48091944    293.34561536      4.22655850      0.00000000
 34099.48592195    293.25954592      4.22779897      0.00000000
 34109.49092445    293.17352697      4.22903943      0.00000000
 34119.49592695    293.08755847      4.23027989      0.00000000
 34129.50092945    293.00164038      4.23152036      0.00000000
 34139.50593195    292.91577264      4.23276082      0.00000000
 34149.51093445    292.82995522      4.23400128      0.00000000
 34159.51593695    292.74418806      4.23524174      0.00000000
 34169.52093945    292.65847114      4.23648221      0.00000000
 34179.52594196    292.57280439      4.23772267      0.00000000
 34189.53094446    292.48718778      4.23896313      0.00000000
 34199.53594696    292.40162127      4.24020359      0.00000000
 34209.54094946    292.31610481      4.24144406      0.00000000
 34219.54595196    292.23063835      4.24268452      0.00000000
 34229.55095446    292.14522185      4.24392498      0.00000000
 34239.55595696    292.05985528      4.24516544      0.00000000
 34249.56095946    291.97453858      4.24640591      0.00000000
 34259.56596197    291.88927171      4.24764637      0.00000000
 34269.57096447    291.80405462      4.24888683      0.00000000
 34279.57596697    291.71888728      4.25012730      0.00000000
 34289.58096947    291.63376964      4.25136776      0.00000000
 34299.58597197    291.54870166      4.25260822      0.00000000
 34309.59097447    291.46368329      4.25384868      0.00000000
 34319.59597697    291.37871449      4.25508915      0.00000000
 34329.60097947    291.29379522      4.25632961      0.00000000
 34339.60598198    291.20892543      4.25757007      0.00000000
 34349.61098448    291.12410508      4.25881053      0.00000000
 34359.61598698    291.03933412      4.26005100      0.00000000
 34369.62098948    290.95461252      4.26129146      0.00000000
 34379.62599198    290.86994023      4.26253192      0.00000000
 34389.63099448    290.78531721      4.26377238      0.00000000
 34399.63599698    290.70074342      4.26501285      0.00000000
 34409.64099948    290.61621880      4.26625331      0.00000000
 34419.64600199    290.53174332      4.26749377      0.00000000
 34429.65100449    290.44731694      4.26873424      0.00000000
 34439.65600699    290.36293962      4.26997470      0.00000000
 34449.66100949    290.27861130      4.27121516      0.00000000
 34459.66601199    290.19433195      4.27245562      0.00000000
 34469.67101449    290.11010153      4.27369609      0.00000000
 34479.67601699    290.02591998      4.27493655      0.00000000
 34489.68101949    289.94178728      4.27617701      0.00000000
 34499.68602200    289.85770338      4.27741747      0.00000000
 34509.69102450    289.77366823      4.27865794      0.00000000
 34519.69602700    289.68968179      4.27989840      0.00000000
 34529.70102950    289.60574402      4.28113886      0.00000000
